text,label
"I’m really fed up by this ‘I think’ from this Christian brother... the hell is he doing there? There are many good preachers, but not him. He’s putting down the image of Christianity. Should go back to church school and learn something at least about own religion. Shame.",1
If you can't prove god exists you’re a liar. Chronic liars are criminal scum selling contaminated filth to minors.,1
"Just because there's an old book written with profound words that confuse common people, doesn't mean it's true. If you wanna prove god. Tell him to come down here and saw a lady in half where we can see it and put her back together again. Then I'll entertain the idea of a creator",0
God I love Bernie sanders I legit think he should do comedy,0
If Jesus comes back these people deserve everything they get ignorant scum,1
"At least she didn't have straws. 
#lookonthebrightsidepatty",0
"In the store I work in, I have never seen a black person steal.. Infact The black customers are more friendly than the white customers and its always white crackheads from our own community that steals.. I cant beleive this shit still goes on xD.",1
fake.,0
I would have given her 60 days in jail with a sex offender as her cell mate..,1
"The fact  that he won is terrifying,but this shit is too funny and correct! Im ashamed of America voting for this baffoon!",1
why did you repost the debate?,0
Are there people still thinking this way? It's so sad.,0
Black lives matter lol what a joke,0
Ahaha that's stupid little bitch if ever I've seen one oh what has this species come to,1
Mexican shit.,1
"How about not looking like a thug, gangster. Then the white man won't be suspicious of you. There is an old saying, ""if it looks like a duck, walks like a duck, and quacks like a duck, it  is a duck"".  So stop the GANGSTA BS. Whitey signing off now.",1
do this with a white man and you'd get the same results,0
Angela cries like a baby,0
"No one:
Americans: god",0
"That Judge is a bastard, I was on his side when he said the court is not a joke but then he goes on to make a joke out of her sentencing by saying adios. Fucking Hypocrite. ",1
The lying corrupt cunt got her ass kicked ... lmfao,1
He knows black people good for him,0
"Good deal, I hope their fuck ass car dealership goes down faster than a Lewinski on a Clinton :O",1
None of them can follow directions,0
These conservatives omg they're hilarious spewing nonsense like 'it's propaganda' and 'they have an (illuminati) agenda' hahha,1
Making this kind of videos at least turn off the comments...,0
"Girl: Hey, out the door, before I put my ""foot"" in your ass.





kk sorry",1
"Old white men still leading, America is beyond stupid.",1
That F-150 looks like it has a limo tint! But that's ok...they are cops.,0
Bare in mind that he's taking all these verses literally and they can be interpreted in so many ways.,0
"did obama compare himself to other african american men? and he was born in hawaii? so technically he is pacific islander, not african american?",0
Subhan Allah to our brother Omar! Masha Allah how knowelegable he is. Islam teaches us way of life! Alhumdolillah!! So so proud of you dear brother!,0
"From the looks of both sides, we're all retarded!
I don't like these candidates too much, but it's good to keep an open mind about the voter's decisions on who they want to vote for. I can see why people vote for Trump, but I can also see why people vote for Hillary. Just respect each other's opinions and keep an open-mind about other's opinions. pls",1
I guess she didn't listen to Jay Z  OJ Story,0
"Most comments, ''Im an ex muslim and now Im a pegan who follows jesus'' and others talk as Muslims ''I will kill you because you exposed us'' just to show that the Muslims are extremist... 
When you try to deceive someone about something = you got this video and its comments.",1
"I feel for the pizza guy😢Dispicables got what they deserved. Thats what happens when u think u better than the next person.
""Foot in your ass"" gets booted...lol😅",1
Yeah keep promoting Hillary you one sided fucking sell out fuck nuts,1
OMG America is so fucked up😔🙄,1
"I love how Baldwin-- a known womanizer and shit father, treats women and press people like garbage, and yet he has the audacity to mock those attributes in others.

And the liberal press says nothing.  And people cheer.

What a douche.",1
this should happen a lot,0
damn that fucking pizza looks so good,1
"I think raising bail for her saying goodbye in a slightly offending way is not necessary.
But her saying fu was stupid and going too far.

(I actually think it's not that bad to say adios considering it's the same as saying goodbye)",1
"the difference in between islam and hinduism in india are,, islam came from arab,, and who raped, killed, forced to convert for islam,, they are so called muslims in india,, and hindu's are somuch toleranted people,, who gave their life but never converted themself for islam,,",1
Beautifully played: the nudist joke told it all. Racists are comfortable doing racist things and like Roy hate to be called racist.,0
Hope she fuckin gets raped XDDDDDDDDDD,1
"Poor victims:  I belonged to a community pool and I've had the pool gate guard ask me for proof of membership- I showed them- done, have a nice day, case closed.  FYI:  Renters; black, white, Chinese, Mexican, green yellow, life sucks for you.",1
Omg it would be the worst birthday gift is fucking trump one cause my birthday is the day after that,1
"My family comes from Bahrain and Saudi. Most of us did not make it out, to the US. I lived through so much... but what kept me together as a Muslimah was the Qu'ran. I know the Prophet Muhammad (PBUH) was right about us, about our equality with men. Now we just need the other men to realize this.",0
Us as taxpaying citizens of all races are watching these decision making officials and wondering what the fuck are they doing.,1
don't they know you never fuck with the people who handle your food,1
is this real? CNN is an artist for fake news so I can't tell if this is real or not,0
"Aah yes... the ""Can I speak to the manager"" type. Classic. Sad, bitter lady.",0
I turned airplane mode on my phone and it didn't fly.. wtf?,1
why people listen to this talk,0
Cops are shaming themselves daily for what ego,0
shes so hot she could flip me off,0
The lesson is don't be an asshole.,1
En lugar de ser postivos se escuchan estos periodistas como enfermos de poder enfermos de seguir ordeñando al gobierno ya vean al pueblo sean positivos,0
The profiling shouldn't be about colour but it should be about having your hoodie up in the shop hiding your face from cameras.,0
To sum this video up very quickly: Apostate Prophet doesn't know what a metaphor is.,0
